Typhoon Name,Year,Region,Province,City/Municipality,Families,Person,Brgy,Dead,Injured/Ill,Missing,Totally,Partially,Total,Quantity,Cost,Nearest_Station,Station_Province,Distance_km,PAR_START,PAR_END,Duration_in_PAR_Hours,Max_Sustained_Wind_kph,Typhoon_Type,Max_24hr_Rainfall_mm,Total_Storm_Rainfall_mm,Min_Pressure_hPa,Weather_Station_Mapped,Weather_Records_Found,Weather_Days_Covered,cluster,level
ROLLY,2020,5,SORSOGON,JUBAN,3289,13036,23,0,0,0,3,48,51,0,0.0,JUBAN,SORSOGON,4.455329035,10/29/2020,11/3/2020,122.0,225,STY,149.4,173.0,992.0,1,6,6,2,2
ROLLY,2020,5,SORSOGON,MAGALLANES,1124,4592,21,0,0,0,9,113,122,0,0.0,JUBAN,SORSOGON,21.3218526,10/29/2020,11/3/2020,122.0,225,STY,149.4,173.0,992.0,1,6,6,2,2
ROLLY,2020,5,SORSOGON,MATNOG,269,1407,19,0,0,0,0,0,0,0,0.0,JUBAN,SORSOGON,35.65157298,10/29/2020,11/3/2020,122.0,225,STY,149.4,173.0,992.0,1,6,6,2,2
ROLLY,2020,5,SORSOGON,PILAR,6045,24747,47,0,0,0,82,1205,1287,0,0.0,LEGAZPI CITY,ALBAY,27.73766198,10/29/2020,11/3/2020,122.0,225,STY,166.7,287.9,981.0,1,6,6,2,2
ROLLY,2020,5,SORSOGON,PRIETO DIAZ,3105,11716,22,0,0,0,4,342,346,0,0.0,JUBAN,SORSOGON,28.28597206,10/29/2020,11/3/2020,122.0,225,STY,149.4,173.0,992.0,1,6,6,2,2
ROLLY,2020,5,SORSOGON,SANTA MAGDALENA,741,3098,14,0,0,0,0,0,0,0,0.0,JUBAN,SORSOGON,24.07427718,10/29/2020,11/3/2020,122.0,225,STY,149.4,173.0,992.0,1,6,6,2,2
ROLLY,2020,5,SORSOGON,SORSOGON CITY,10529,52559,63,0,0,0,108,4426,4534,0,164490.0,JUBAN,SORSOGON,24.10577479,10/29/2020,11/3/2020,122.0,225,STY,149.4,173.0,992.0,1,6,6,1,1
AGATON,2022,8,BILIRAN,ALMERIA,125,488,11,0,0,0,0,0,0,0,0.0,CATBALOGAN,SAMAR,53.68628516,4/9/2022,4/12/2022,78.0,75,TS,113.7,196.5,1000.6,1,4,4,0,3
AGATON,2022,8,BILIRAN,CABUCGAYAN,102,392,4,0,0,0,0,0,0,0,0.0,CATBALOGAN,SAMAR,46.51508394,4/9/2022,4/12/2022,78.0,75,TS,113.7,196.5,1000.6,1,4,4,0,3
AGATON,2022,8,BILIRAN,CAIBIRAN,6513,24167,17,0,0,0,4,19,23,0,0.0,CATBALOGAN,SAMAR,43.43972491,4/9/2022,4/12/2022,78.0,75,TS,113.7,196.5,1000.6,1,4,4,0,3
AGATON,2022,8,BILIRAN,CULABA,916,3601,10,0,0,0,3,103,106,400,250000.0,CATBALOGAN,SAMAR,43.79969969,4/9/2022,4/12/2022,78.0,75,TS,113.7,196.5,1000.6,1,4,4,0,3
AGATON,2022,8,BILIRAN,KAWAYAN,425,1489,7,0,0,0,0,0,0,0,0.0,CATBALOGAN,SAMAR,53.40427018,4/9/2022,4/12/2022,78.0,75,TS,113.7,196.5,1000.6,1,4,4,0,3
AGATON,2022,8,BILIRAN,NAVAL,615,2340,20,0,0,0,0,0,0,0,0.0,CATBALOGAN,SAMAR,53.74271239,4/9/2022,4/12/2022,78.0,75,TS,113.7,196.5,1000.6,1,4,4,0,3
DANTE,2021,8,BILIRAN,BILIRAN,1000,5000,0,0,0,0,1,32,33,2000,1087860.0,CATBALOGAN,SAMAR,52.75482781,5/30/2021,6/5/2021,154.0,75,TS,49.4,78.61,1000.1,1,7,7,0,3
DANTE,2021,8,BILIRAN,CABUCGAYAN,995,4975,0,0,0,0,1,3,4,0,0.0,CATBALOGAN,SAMAR,46.51508394,5/30/2021,6/5/2021,154.0,75,TS,49.4,78.61,1000.1,1,7,7,0,3
DANTE,2021,8,BILIRAN,CULABA,1,6,0,0,0,0,0,1,1,0,0.0,CATBALOGAN,SAMAR,43.79969969,5/30/2021,6/5/2021,154.0,75,TS,49.4,78.61,1000.1,1,7,7,0,3
DANTE,2021,8,BILIRAN,KAWAYAN,166,797,0,0,0,0,5,161,166,0,0.0,CATBALOGAN,SAMAR,53.40427018,5/30/2021,6/5/2021,154.0,75,TS,49.4,78.61,1000.1,1,7,7,0,3
DANTE,2021,8,BILIRAN,MARIPIPI,36,180,0,0,0,0,1,34,35,0,0.0,CATBALOGAN,SAMAR,61.31358164,5/30/2021,6/5/2021,154.0,75,TS,49.4,78.61,1000.1,1,7,7,0,3
DANTE,2021,8,BILIRAN,NAVAL,65,260,0,0,0,0,6,30,36,0,0.0,CATBALOGAN,SAMAR,53.74271239,5/30/2021,6/5/2021,154.0,75,TS,49.4,78.61,1000.1,1,7,7,0,3
DANTE,2021,8,BILIRAN,KAWAYAN,212,891,15,0,7,0,0,12,12,200,125000.0,CATBALOGAN,SAMAR,53.40427018,5/30/2021,6/5/2021,154.0,75,TS,49.4,78.61,1000.1,1,7,7,0,3
JOLINA,2021,8,BILIRAN,ALMERIA,49,245,1,0,0,0,2,3,5,0,0.0,CATBALOGAN,SAMAR,53.68628516,9/6/2021,9/9/2021,103.0,120,TY,152.1,157.3,993.4,1,4,4,0,3
JOLINA,2021,8,BILIRAN,BILIRAN,13,36,1,0,0,0,1,0,1,0,0.0,CATBALOGAN,SAMAR,52.75482781,9/6/2021,9/9/2021,103.0,120,TY,152.1,157.3,993.4,1,4,4,0,3
JOLINA,2021,8,BILIRAN,CABUCGAYAN,184,658,6,0,0,0,0,9,9,0,0.0,CATBALOGAN,SAMAR,46.51508394,9/6/2021,9/9/2021,103.0,120,TY,152.1,157.3,993.4,1,4,4,0,3
JOLINA,2021,8,BILIRAN,CAIBIRAN,14,50,1,0,2,0,0,5,5,0,0.0,CATBALOGAN,SAMAR,43.43972491,9/6/2021,9/9/2021,103.0,120,TY,152.1,157.3,993.4,1,4,4,0,3
JOLINA,2021,8,BILIRAN,CULABA,131,651,6,0,1,0,11,122,133,0,0.0,CATBALOGAN,SAMAR,43.79969969,9/6/2021,9/9/2021,103.0,120,TY,152.1,157.3,993.4,1,4,4,0,3
JOLINA,2021,8,BILIRAN,KAWAYAN,121,608,15,0,0,0,2,119,121,0,0.0,CATBALOGAN,SAMAR,53.40427018,9/6/2021,9/9/2021,103.0,120,TY,152.1,157.3,993.4,1,4,4,0,3
JOLINA,2021,8,BILIRAN,MARIPIPI,194,970,14,0,0,0,3,193,196,0,0.0,CATBALOGAN,SAMAR,61.31358164,9/6/2021,9/9/2021,103.0,120,TY,152.1,157.3,993.4,1,4,4,0,3
JOLINA,2021,8,BILIRAN,NAVAL,30,121,8,0,0,0,4,26,30,0,0.0,CATBALOGAN,SAMAR,53.74271239,9/6/2021,9/9/2021,103.0,120,TY,152.1,157.3,993.4,1,4,4,0,3
PAENG,2022,8,BILIRAN,ALMERIA,94,253,2,0,0,0,0,0,0,0,0.0,CATBALOGAN,SAMAR,53.68628516,10/26/2022,10/31/2022,124.7,110,STS,129.7,260.0,996.0,1,6,6,0,3
PAENG,2022,8,BILIRAN,BILIRAN,69,271,2,0,0,0,0,0,0,0,0.0,CATBALOGAN,SAMAR,52.75482781,10/26/2022,10/31/2022,124.7,110,STS,129.7,260.0,996.0,1,6,6,0,3
PAENG,2022,8,BILIRAN,CABUCGAYAN,264,981,1,0,0,0,0,0,0,0,0.0,CATBALOGAN,SAMAR,46.51508394,10/26/2022,10/31/2022,124.7,110,STS,129.7,260.0,996.0,1,6,6,0,3
PAENG,2022,8,BILIRAN,CAIBIRAN,157,618,1,0,0,0,0,1,1,0,0.0,CATBALOGAN,SAMAR,43.43972491,10/26/2022,10/31/2022,124.7,110,STS,129.7,260.0,996.0,1,6,6,0,3
PAENG,2022,8,BILIRAN,CULABA,131,482,4,0,0,0,0,0,0,0,0.0,CATBALOGAN,SAMAR,43.79969969,10/26/2022,10/31/2022,124.7,110,STS,129.7,260.0,996.0,1,6,6,0,3
PAENG,2022,8,BILIRAN,MARIPIPI,186,562,14,0,0,0,0,7,7,0,0.0,CATBALOGAN,SAMAR,61.31358164,10/26/2022,10/31/2022,124.7,110,STS,129.7,260.0,996.0,1,6,6,0,3
PAENG,2022,8,BILIRAN,NAVAL,413,1660,20,0,0,0,0,9,9,204,127500.0,CATBALOGAN,SAMAR,53.74271239,10/26/2022,10/31/2022,124.7,110,STS,129.7,260.0,996.0,1,6,6,0,3
QUINTA,2020,8,BILIRAN,ALMERIA,2,8,0,0,0,0,2,0,2,0,0.0,CATBALOGAN,SAMAR,53.68628516,10/23/2020,10/27/2020,71.0,150,TY,104.7,217.81,1002.2,1,5,5,0,3
QUINTA,2020,8,BILIRAN,CAIBIRAN,18,90,0,0,0,0,0,0,0,0,0.0,CATBALOGAN,SAMAR,43.43972491,10/23/2020,10/27/2020,71.0,150,TY,104.7,217.81,1002.2,1,5,5,0,3
QUINTA,2020,8,BILIRAN,NAVAL,73,301,0,0,0,0,0,0,0,0,0.0,CATBALOGAN,SAMAR,53.74271239,10/23/2020,10/27/2020,71.0,150,TY,104.7,217.81,1002.2,1,5,5,0,3
AGATON,2022,8,EASTERN SAMAR,ARTECHE,1193,4900,10,0,0,0,0,0,0,1193,745625.0,CATBALOGAN,SAMAR,70.01929864,4/9/2022,4/12/2022,78.0,75,TS,113.7,196.5,1000.6,1,4,4,0,3
AGATON,2022,8,EASTERN SAMAR,BALANGIGA,4336,21680,1,0,0,0,0,0,0,0,0.0,TACLOBAN,LEYTE,39.54748769,4/9/2022,4/12/2022,78.0,75,TS,106.0,268.6,998.8,1,4,4,0,3
AGATON,2022,8,EASTERN SAMAR,CAN AVID,120,600,1,0,0,0,0,0,0,0,0.0,BORONGAN,EASTERN SAMAR,43.64142848,4/9/2022,4/12/2022,78.0,75,TS,163.0,338.0,1000.9,1,4,4,0,3
AGATON,2022,8,EASTERN SAMAR,DOLORES,5918,24699,31,0,0,0,0,0,0,0,0.0,BORONGAN,EASTERN SAMAR,53.31970442,4/9/2022,4/12/2022,78.0,75,TS,163.0,338.0,1000.9,1,4,4,0,3
AGATON,2022,8,EASTERN SAMAR,GIPORLOS,3202,16011,1,0,0,0,0,1,1,0,0.0,GUIUAN,EASTERN SAMAR,29.06750152,4/9/2022,4/12/2022,78.0,75,TS,207.8,259.9,995.4,1,4,4,0,3
AGATON,2022,8,EASTERN SAMAR,GUIUAN,11810,47747,60,0,0,0,0,0,0,7800,4239360.0,GUIUAN,EASTERN SAMAR,29.45491373,4/9/2022,4/12/2022,78.0,75,TS,207.8,259.9,995.4,1,4,4,1,1
AGATON,2022,8,EASTERN SAMAR,HERNANI,2782,9404,13,0,0,0,0,0,0,0,0.0,BORONGAN,EASTERN SAMAR,35.88502896,4/9/2022,4/12/2022,78.0,75,TS,163.0,338.0,1000.9,1,4,4,0,3
AGATON,2022,8,EASTERN SAMAR,JIPAPAD,2806,9913,13,0,0,0,0,0,0,2780,1800000.0,CATBALOGAN,SAMAR,65.77752855,4/9/2022,4/12/2022,78.0,75,TS,113.7,196.5,1000.6,1,4,4,0,3
AGATON,2022,8,EASTERN SAMAR,LAWAAN,3893,13744,1,0,0,0,0,0,0,0,0.0,TACLOBAN,LEYTE,31.20779189,4/9/2022,4/12/2022,78.0,75,TS,106.0,268.6,998.8,1,4,4,0,3
AGATON,2022,8,EASTERN SAMAR,MASLOG,56,228,1,0,0,0,0,0,0,0,0.0,CATBALOGAN,SAMAR,48.51284481,4/9/2022,4/12/2022,78.0,75,TS,113.7,196.5,1000.6,1,4,4,0,3
AGATON,2022,8,EASTERN SAMAR,MAYDOLONG,340,1700,1,0,0,0,0,0,0,0,0.0,BORONGAN,EASTERN SAMAR,18.10990183,4/9/2022,4/12/2022,78.0,75,TS,163.0,338.0,1000.9,1,4,4,0,3
AGATON,2022,8,EASTERN SAMAR,SALCEDO,6512,24034,41,0,0,0,0,0,0,0,0.0,GUIUAN,EASTERN SAMAR,17.24912494,4/9/2022,4/12/2022,78.0,75,TS,207.8,259.9,995.4,1,4,4,0,3
AGATON,2022,8,EASTERN SAMAR,TAFT,816,3008,1,0,0,0,0,0,0,0,0.0,BORONGAN,EASTERN SAMAR,31.57366459,4/9/2022,4/12/2022,78.0,75,TS,163.0,338.0,1000.9,1,4,4,0,3
AMBO,2020,8,EASTERN SAMAR,ARTECHE,4603,18519,20,0,56,0,1416,2654,4070,4971,3104234.7,CATBALOGAN,SAMAR,70.01929864,5/10/2020,5/17/2020,198.0,155,TY,19.2,70.11,999.5,1,8,8,1,1
AMBO,2020,8,EASTERN SAMAR,CAN AVID,5774,22929,28,0,16,0,63,2889,2952,1500,823605.0,BORONGAN,EASTERN SAMAR,43.64142848,5/10/2020,5/17/2020,198.0,155,TY,15.8,70.4,1000.2,1,8,8,1,1
AMBO,2020,8,EASTERN SAMAR,DOLORES,12665,50660,46,0,20,0,0,0,0,5198,2817389.18,BORONGAN,EASTERN SAMAR,53.31970442,5/10/2020,5/17/2020,198.0,155,TY,15.8,70.4,1000.2,1,8,8,1,1
AMBO,2020,8,EASTERN SAMAR,HERNANI,40,106,1,0,0,0,0,0,0,0,0.0,BORONGAN,EASTERN SAMAR,35.88502896,5/10/2020,5/17/2020,198.0,155,TY,15.8,70.4,1000.2,1,8,8,0,3
AMBO,2020,8,EASTERN SAMAR,JIPAPAD,2387,8655,13,0,42,0,321,1808,2129,3069,1466749.0,CATBALOGAN,SAMAR,65.77752855,5/10/2020,5/17/2020,198.0,155,TY,19.2,70.11,999.5,1,8,8,1,1
AMBO,2020,8,EASTERN SAMAR,MASLOG,1363,5452,12,0,7,0,104,476,580,0,0.0,CATBALOGAN,SAMAR,48.51284481,5/10/2020,5/17/2020,198.0,155,TY,19.2,70.11,999.5,1,8,8,0,3
AMBO,2020,8,EASTERN SAMAR,ORAS,10491,41964,42,2,36,0,173,615,788,10813,5752558.91,BORONGAN,EASTERN SAMAR,60.76174259,5/10/2020,5/17/2020,198.0,155,TY,15.8,70.4,1000.2,1,8,8,1,1
AMBO,2020,8,EASTERN SAMAR,SAN POLICARPO,4753,18103,17,1,13,0,889,2650,3539,4546,2136938.22,BORONGAN,EASTERN SAMAR,66.68697813,5/10/2020,5/17/2020,198.0,155,TY,15.8,70.4,1000.2,1,8,8,1,1
AMBO,2020,8,EASTERN SAMAR,SULAT,11,42,1,0,0,0,0,3,3,0,0.0,BORONGAN,EASTERN SAMAR,21.77996856,5/10/2020,5/17/2020,198.0,155,TY,15.8,70.4,1000.2,1,8,8,0,3
AMBO,2020,8,EASTERN SAMAR,TAFT,11,43,1,0,0,0,0,0,0,0,0.0,BORONGAN,EASTERN SAMAR,31.57366459,5/10/2020,5/17/2020,198.0,155,TY,15.8,70.4,1000.2,1,8,8,0,3
DANTE,2021,8,EASTERN SAMAR,ARTECHE,4069,12771,0,0,0,0,0,0,0,0,0.0,CATBALOGAN,SAMAR,70.01929864,5/30/2021,6/5/2021,154.0,75,TS,49.4,78.61,1000.1,1,7,7,0,3
DANTE,2021,8,EASTERN SAMAR,BALANGIGA,4148,16276,0,0,0,0,0,0,0,0,0.0,TACLOBAN,LEYTE,39.54748769,5/30/2021,6/5/2021,154.0,75,TS,75.0,103.21,1002.7,1,7,7,0,3
JOLINA,2021,8,EASTERN SAMAR,BALANGIGA,4336,15921,1,0,0,0,0,87,87,0,0.0,TACLOBAN,LEYTE,39.54748769,9/6/2021,9/9/2021,103.0,120,TY,141.2,142.4,1003.3,1,4,4,0,3
JOLINA,2021,8,EASTERN SAMAR,BALANGKAYAN,2991,11370,1,0,0,0,0,0,0,0,0.0,BORONGAN,EASTERN SAMAR,22.28305888,9/6/2021,9/9/2021,103.0,120,TY,99.5,101.5,1002.9,1,4,4,0,3
JOLINA,2021,8,EASTERN SAMAR,GENERAL MACARTHUR,3284,14702,1,0,1,0,5,795,800,0,0.0,GUIUAN,EASTERN SAMAR,35.30184277,9/6/2021,9/9/2021,103.0,120,TY,150.1,150.1,991.6,1,4,4,0,3
JOLINA,2021,8,EASTERN SAMAR,GIPORLOS,1964,7856,1,0,2,0,1,65,66,0,0.0,GUIUAN,EASTERN SAMAR,29.06750152,9/6/2021,9/9/2021,103.0,120,TY,150.1,150.1,991.6,1,4,4,0,3
JOLINA,2021,8,EASTERN SAMAR,GUIUAN,476,1885,1,0,0,0,4,371,375,0,0.0,GUIUAN,EASTERN SAMAR,29.45491373,9/6/2021,9/9/2021,103.0,120,TY,150.1,150.1,991.6,1,4,4,0,3
JOLINA,2021,8,EASTERN SAMAR,HERNANI,2634,9729,8,0,0,0,36,960,996,0,0.0,BORONGAN,EASTERN SAMAR,35.88502896,9/6/2021,9/9/2021,103.0,120,TY,99.5,101.5,1002.9,1,4,4,0,3
JOLINA,2021,8,EASTERN SAMAR,LAWAAN,3787,13435,1,0,0,0,0,250,250,0,0.0,TACLOBAN,LEYTE,31.20779189,9/6/2021,9/9/2021,103.0,120,TY,141.2,142.4,1003.3,1,4,4,0,3
JOLINA,2021,8,EASTERN SAMAR,LLORENTE,5963,21306,1,0,0,1,42,1753,1795,0,0.0,BORONGAN,EASTERN SAMAR,29.54792752,9/6/2021,9/9/2021,103.0,120,TY,99.5,101.5,1002.9,1,4,4,0,3
JOLINA,2021,8,EASTERN SAMAR,MAYDOLONG,4145,15418,20,0,0,0,42,2189,2231,0,0.0,BORONGAN,EASTERN SAMAR,18.10990183,9/6/2021,9/9/2021,103.0,120,TY,99.5,101.5,1002.9,1,4,4,0,3
JOLINA,2021,8,EASTERN SAMAR,MERCEDES,1187,4748,1,0,4,0,9,241,250,0,0.0,GUIUAN,EASTERN SAMAR,6.80943955,9/6/2021,9/9/2021,103.0,120,TY,150.1,150.1,991.6,1,4,4,0,3
JOLINA,2021,8,EASTERN SAMAR,QUINAPONDAN,16291,65164,25,0,0,0,21,2167,2188,0,0.0,GUIUAN,EASTERN SAMAR,32.13012741,9/6/2021,9/9/2021,103.0,120,TY,150.1,150.1,991.6,1,4,4,1,1
JOLINA,2021,8,EASTERN SAMAR,SALCEDO,1855,6578,1,0,4,0,12,954,966,0,0.0,GUIUAN,EASTERN SAMAR,17.24912494,9/6/2021,9/9/2021,103.0,120,TY,150.1,150.1,991.6,1,4,4,0,3
JOLINA,2021,8,EASTERN SAMAR,SAN JULIAN,9,41,1,0,0,0,0,1,1,0,0.0,BORONGAN,EASTERN SAMAR,15.13883416,9/6/2021,9/9/2021,103.0,120,TY,99.5,101.5,1002.9,1,4,4,0,3
ODETTE,2021,8,EASTERN SAMAR,ARTECHE,4614,17294,20,0,0,0,0,0,0,0,0.0,CATBALOGAN,SAMAR,70.01929864,12/14/2021,12/18/2021,91.0,195,STY,66.1,79.0,1000.1,1,5,5,0,3
ODETTE,2021,8,EASTERN SAMAR,BALANGIGA,4336,15921,13,0,0,0,11,14,25,0,0.0,TACLOBAN,LEYTE,39.54748769,12/14/2021,12/18/2021,91.0,195,STY,25.6,60.0,998.1,1,5,5,0,3
ODETTE,2021,8,EASTERN SAMAR,BALANGKAYAN,607,2239,14,0,0,0,11,16,27,60,180000.0,BORONGAN,EASTERN SAMAR,22.28305888,12/14/2021,12/18/2021,91.0,195,STY,69.6,159.0,1000.1,1,5,5,0,3
ODETTE,2021,8,EASTERN SAMAR,BORONGAN CITY,1276,4782,4,0,0,0,0,0,0,0,0.0,BORONGAN,EASTERN SAMAR,7.319041334,12/14/2021,12/18/2021,91.0,195,STY,69.6,159.0,1000.1,1,5,5,0,3
ODETTE,2021,8,EASTERN SAMAR,CAN AVID,329,1645,10,0,0,0,0,0,0,0,0.0,BORONGAN,EASTERN SAMAR,43.64142848,12/14/2021,12/18/2021,91.0,195,STY,69.6,159.0,1000.1,1,5,5,0,3
ODETTE,2021,8,EASTERN SAMAR,DOLORES,443,2215,1,0,0,0,0,0,0,93,279000.0,BORONGAN,EASTERN SAMAR,53.31970442,12/14/2021,12/18/2021,91.0,195,STY,69.6,159.0,1000.1,1,5,5,0,3
ODETTE,2021,8,EASTERN SAMAR,GENERAL MACARTHUR,3496,14623,16,0,0,0,0,0,0,0,0.0,GUIUAN,EASTERN SAMAR,35.30184277,12/14/2021,12/18/2021,91.0,195,STY,30.3,92.7,995.8,1,5,5,0,3
ODETTE,2021,8,EASTERN SAMAR,GIPORLOS,3569,11402,18,0,0,0,23,112,135,0,0.0,GUIUAN,EASTERN SAMAR,29.06750152,12/14/2021,12/18/2021,91.0,195,STY,30.3,92.7,995.8,1,5,5,0,3
ODETTE,2021,8,EASTERN SAMAR,GUIUAN,5489,17488,36,0,0,0,0,7,7,0,0.0,GUIUAN,EASTERN SAMAR,29.45491373,12/14/2021,12/18/2021,91.0,195,STY,30.3,92.7,995.8,1,5,5,0,3
ODETTE,2021,8,EASTERN SAMAR,HERNANI,2707,9640,11,1,0,0,22,221,243,0,0.0,BORONGAN,EASTERN SAMAR,35.88502896,12/14/2021,12/18/2021,91.0,195,STY,69.6,159.0,1000.1,1,5,5,0,3
ODETTE,2021,8,EASTERN SAMAR,JIPAPAD,51,216,4,2,0,0,0,0,0,0,0.0,CATBALOGAN,SAMAR,65.77752855,12/14/2021,12/18/2021,91.0,195,STY,66.1,79.0,1000.1,1,5,5,0,3
ODETTE,2021,8,EASTERN SAMAR,LAWAAN,3821,13346,15,1,0,0,17,168,185,0,0.0,TACLOBAN,LEYTE,31.20779189,12/14/2021,12/18/2021,91.0,195,STY,25.6,60.0,998.1,1,5,5,0,3
ODETTE,2021,8,EASTERN SAMAR,LLORENTE,6300,25200,1,0,0,0,0,0,0,0,0.0,BORONGAN,EASTERN SAMAR,29.54792752,12/14/2021,12/18/2021,91.0,195,STY,69.6,159.0,1000.1,1,5,5,0,3
ODETTE,2021,8,EASTERN SAMAR,MASLOG,1572,7870,12,0,0,0,0,0,0,0,0.0,CATBALOGAN,SAMAR,48.51284481,12/14/2021,12/18/2021,91.0,195,STY,66.1,79.0,1000.1,1,5,5,0,3
ODETTE,2021,8,EASTERN SAMAR,MAYDOLONG,1214,4054,1,0,0,0,0,0,0,59,177000.0,BORONGAN,EASTERN SAMAR,18.10990183,12/14/2021,12/18/2021,91.0,195,STY,69.6,159.0,1000.1,1,5,5,0,3
ODETTE,2021,8,EASTERN SAMAR,MERCEDES,1725,3648,1,0,0,0,0,0,0,1000,513090.0,GUIUAN,EASTERN SAMAR,6.80943955,12/14/2021,12/18/2021,91.0,195,STY,30.3,92.7,995.8,1,5,5,0,3
ODETTE,2021,8,EASTERN SAMAR,ORAS,681,2897,23,0,0,0,0,0,0,0,0.0,BORONGAN,EASTERN SAMAR,60.76174259,12/14/2021,12/18/2021,91.0,195,STY,69.6,159.0,1000.1,1,5,5,0,3
ODETTE,2021,8,EASTERN SAMAR,QUINAPONDAN,1905,8950,1,0,0,0,0,0,0,50,150000.0,GUIUAN,EASTERN SAMAR,32.13012741,12/14/2021,12/18/2021,91.0,195,STY,30.3,92.7,995.8,1,5,5,0,3
ODETTE,2021,8,EASTERN SAMAR,SALCEDO,6429,24016,41,0,0,0,0,367,367,0,0.0,GUIUAN,EASTERN SAMAR,17.24912494,12/14/2021,12/18/2021,91.0,195,STY,30.3,92.7,995.8,1,5,5,0,3
ODETTE,2021,8,EASTERN SAMAR,SAN JULIAN,4255,21275,16,0,0,0,0,0,0,60,180000.0,BORONGAN,EASTERN SAMAR,15.13883416,12/14/2021,12/18/2021,91.0,195,STY,69.6,159.0,1000.1,1,5,5,0,3
ODETTE,2021,8,EASTERN SAMAR,SAN POLICARPO,4565,17290,17,0,0,0,0,0,0,0,0.0,BORONGAN,EASTERN SAMAR,66.68697813,12/14/2021,12/18/2021,91.0,195,STY,69.6,159.0,1000.1,1,5,5,0,3
ODETTE,2021,8,EASTERN SAMAR,SULAT,4565,16255,18,0,0,0,4,120,124,0,0.0,BORONGAN,EASTERN SAMAR,21.77996856,12/14/2021,12/18/2021,91.0,195,STY,69.6,159.0,1000.1,1,5,5,0,3
ODETTE,2021,8,EASTERN SAMAR,TAFT,267,914,1,0,0,0,0,2,2,0,0.0,BORONGAN,EASTERN SAMAR,31.57366459,12/14/2021,12/18/2021,91.0,195,STY,69.6,159.0,1000.1,1,5,5,0,3
PAENG,2022,8,EASTERN SAMAR,ARTECHE,4616,17223,1,0,0,0,0,0,0,0,0.0,CATBALOGAN,SAMAR,70.01929864,10/26/2022,10/31/2022,124.7,110,STS,129.7,260.0,996.0,1,6,6,0,3
PAENG,2022,8,EASTERN SAMAR,BALANGIGA,4591,14144,1,0,0,0,0,1,1,0,0.0,TACLOBAN,LEYTE,39.54748769,10/26/2022,10/31/2022,124.7,110,STS,87.8,155.4,995.9,1,6,6,0,3
PAENG,2022,8,EASTERN SAMAR,BALANGKAYAN,0,0,0,0,0,0,0,0,0,0,0.0,BORONGAN,EASTERN SAMAR,22.28305888,10/26/2022,10/31/2022,124.7,110,STS,47.8,147.7,994.9,1,6,6,0,3
PAENG,2022,8,EASTERN SAMAR,BORONGAN CITY,0,0,0,0,0,0,0,0,0,0,0.0,BORONGAN,EASTERN SAMAR,7.319041334,10/26/2022,10/31/2022,124.7,110,STS,47.8,147.7,994.9,1,6,6,0,3
PAENG,2022,8,EASTERN SAMAR,CAN AVID,6124,23137,1,0,0,0,0,0,0,0,0.0,BORONGAN,EASTERN SAMAR,43.64142848,10/26/2022,10/31/2022,124.7,110,STS,47.8,147.7,994.9,1,6,6,0,3
PAENG,2022,8,EASTERN SAMAR,DOLORES,0,0,0,0,0,0,0,0,0,0,0.0,BORONGAN,EASTERN SAMAR,53.31970442,10/26/2022,10/31/2022,124.7,110,STS,47.8,147.7,994.9,1,6,6,0,3
PAENG,2022,8,EASTERN SAMAR,GENERAL MACARTHUR,0,0,0,0,0,0,0,0,0,0,0.0,GUIUAN,EASTERN SAMAR,35.30184277,10/26/2022,10/31/2022,124.7,110,STS,57.6,159.8,996.6,1,6,6,0,3
PAENG,2022,8,EASTERN SAMAR,GIPORLOS,4591,16054,3,0,0,0,0,0,0,0,0.0,GUIUAN,EASTERN SAMAR,29.06750152,10/26/2022,10/31/2022,124.7,110,STS,57.6,159.8,996.6,1,6,6,0,3
PAENG,2022,8,EASTERN SAMAR,GUIUAN,0,0,0,0,0,0,0,0,0,0,0.0,GUIUAN,EASTERN SAMAR,29.45491373,10/26/2022,10/31/2022,124.7,110,STS,57.6,159.8,996.6,1,6,6,0,3
PAENG,2022,8,EASTERN SAMAR,HERNANI,351,1177,1,0,0,0,0,0,0,0,0.0,BORONGAN,EASTERN SAMAR,35.88502896,10/26/2022,10/31/2022,124.7,110,STS,47.8,147.7,994.9,1,6,6,0,3
PAENG,2022,8,EASTERN SAMAR,JIPAPAD,2780,9913,13,0,0,0,0,0,0,2010,1265500.0,CATBALOGAN,SAMAR,65.77752855,10/26/2022,10/31/2022,124.7,110,STS,129.7,260.0,996.0,1,6,6,0,3
PAENG,2022,8,EASTERN SAMAR,LAWAAN,3881,13479,16,0,0,0,0,0,0,0,0.0,TACLOBAN,LEYTE,31.20779189,10/26/2022,10/31/2022,124.7,110,STS,87.8,155.4,995.9,1,6,6,0,3
PAENG,2022,8,EASTERN SAMAR,LLORENTE,0,0,0,0,0,0,0,0,0,0,0.0,BORONGAN,EASTERN SAMAR,29.54792752,10/26/2022,10/31/2022,124.7,110,STS,47.8,147.7,994.9,1,6,6,0,3
PAENG,2022,8,EASTERN SAMAR,MASLOG,35,175,1,0,0,0,0,0,0,0,0.0,CATBALOGAN,SAMAR,48.51284481,10/26/2022,10/31/2022,124.7,110,STS,129.7,260.0,996.0,1,6,6,0,3
